code,1,2,3,4,5,6,7,8,9,10
33,1704.5178356236538,1989.4263884666807,2175.1574542365183,2317.5029038616826,2433.294615177565,2624.684674357577,3136.315719595425,3570.752290622685,3934.306341627628,4556.940719141981
34,1719.4468197849026,1958.254471148736,2126.8199118224265,2256.31783271645,2371.616594137254,2491.9128250933263,2825.8707099103785,3241.176293273724,3651.6033944716883,4124.697177143637
35,2790.7968885576392,3336.3106139345227,3630.0160875133533,3810.18263959296,3918.112602395365,4078.987735926825,4653.226128569231,5250.580229780341,5841.390545845164,6652.734919762146
36,2494.635285084036,2908.043987234378,3220.328670202008,3452.271176912186,3640.464690577641,3879.0059680310974,4457.041145478042,5080.239338271842,5712.521553127817,6608.925994357624
37,2638.260043404301,3011.2965507181816,3208.606745603885,3391.9219116815125,3575.7298604636494,3766.535323649825,4079.3537844726147,4455.938327258965,4823.061442118729,5453.527634268504
38,2024.3782222323896,2315.24481167293,2561.3978899382128,2753.686784973765,2906.461414319554,3080.6569350655827,3553.372334606802,4066.6834428987663,4536.196107220921,5063.815539088968
39,2420.8751466671492,2836.620587794679,3040.4213155251514,3198.77659237542,3372.2133241638094,3653.934902407905,4329.584083635717,4899.461994230841,5512.070693817307,6498.8000189020895
40,2567.5456694095983,2945.9832262246364,3195.969392998016,3365.5252278530047,3524.9037602662293,3694.459595121218,4065.78292110318,4445.307374295494,4761.989455128964,5232.912012773997
41,3893.1159822155737,4283.219830331763,4474.627404874555,4579.838190881521,4654.626580934665,4840.646856193968,5317.264392803836,5831.276124440274,6248.633368931762,6655.216014856271
42,1088.8808654346747,1174.48774099894,1234.1194050785996,1302.4342112831125,1372.010670616878,1482.4424268714304,1702.0442862512837,1918.269368138137,2104.326097257871,2349.71763089744
43,2523.616040048689,2843.821644932585,3097.9444187282484,3278.7370698186933,3423.2932628241992,3644.686332543145,3919.9275582549767,4211.377780271469,4486.385222382753,4966.031242840378
44,2645.478794511009,2859.523350597833,3055.5365570070453,3201.3417811242853,3346.2143492237187,3606.891706200919,4224.931760668031,4824.785022787895,5236.3972119802775,6006.149312010743
45,1801.81352205758,2086.2481476268927,2273.2299118784867,2408.292008510568,2527.5061883749618,2650.741481449067,3047.412472783569,3522.022099565129,3947.43222354551,4579.574873719304
46,2356.7187960944625,2754.3921157565615,3049.9346775618096,3267.2875810253786,3447.3389961057605,3651.7798458982256,4164.675311167043,4684.744139586474,5167.421812583334,5935.868340092736
47,1692.6193175051935,1984.6555549184704,2197.90761576698,2347.095846546728,2494.0787819712696,2688.861494219921,3092.2651470711467,3478.52262853564,3813.837787294852,4320.945454224684
48,1819.942775219288,2144.4078035056477,2400.1022429992668,2594.242223750457,2753.4317914868793,2913.4038311564673,3453.9180543226794,4075.0268866050374,4610.49851286862,5444.439710972256
49,5450.028107237788,5647.8197805553455,5729.018467496237,5784.538937199409,5873.371688724486,6035.07505673498,6590.2797537667175,7178.102726749069,7650.026719226043,8136.524835000104
50,2568.733978064567,2851.526344443208,3095.416268790686,3330.2436167143237,3614.488660784433,4186.923635132677,5134.176108516356,5627.89994115989,5986.058292357383,6910.147886587188
51,5727.503028967948,6205.5027025162,6511.518040440205,6679.123145296241,6814.083075334713,7168.535359634374,8211.853914169731,9045.500207681702,9620.506477943938,10480.428156065169
52,2610.277387570979,2985.360237817304,3321.800249292681,3523.2067249668603,3651.253635518272,3859.43033654512,4345.2481055734725,4824.233820707121,5245.007963516214,5911.643303721585
53,3964.707589418213,4477.011456347819,4727.969449739149,4928.966686233256,5108.693501474088,5310.185398927575,6015.736813987693,6671.822133109967,7307.7912398841845,8303.213977140069
54,1156.4268986954833,1281.8549874876696,1390.3226743362586,1473.7262576783469,1554.0819886627066,1678.8287928102234,1890.3856035231736,2097.6754209353035,2278.4309942919103,2544.669862011174
55,1900.2786109349563,2088.7402102260057,2233.377090028422,2333.423975845896,2423.1651651130746,2591.015371303533,3124.207622031947,3738.3148961701054,4309.2096704166825,4955.356436800316
56,1723.4492243593634,1900.6735028214307,2023.1883178609714,2140.697368687175,2238.183362660033,2396.0419068422225,2845.701110369517,3394.717149040309,3911.9288878102057,4519.648888619218
57,3575.926032489927,4051.137040362825,4340.198087111759,4566.763064957103,4772.183762530996,5004.369371840904,5376.267820412795,5783.228303358864,6170.918049855001,7121.3400656008
58,2456.4170149175275,2876.2705054987964,3155.3968557922285,3372.1947501417408,3549.6431132688267,3738.5058442314257,4220.762885281849,4770.755188093012,5300.847441717262,6021.905073010652
59,1517.3141012884644,1785.6965859765576,1953.7406190028528,2075.7707800094695,2190.824521314678,2336.948109923976,2785.192606367527,3345.8985132982757,3871.6460766979203,4566.619470996774
60,4607.3653750082485,5011.73520845312,5383.114496045848,5685.5278330238525,5936.0988836627685,6223.5879260886095,6856.063819425462,7366.945986621547,7896.522796467184,9071.457522315748
61,1509.1985408197986,1730.3596865928105,1915.3398735490887,2084.16065388257,2231.7514806470967,2353.0181127519045,2597.494296819393,2947.8122248517457,3284.6481846020283,3698.2294787382957
62,1952.96547222673,2182.8415103693887,2346.465455284741,2479.6829886381674,2609.601292584581,2768.8559877446996,3135.783798821908,3469.630147466637,3772.9809161870894,4276.8713318364935
63,1261.8701530664964,1519.6113121783717,1745.130912217701,1926.1853870062885,2028.3612346775367,2116.633902340807,2389.530780200118,2824.4122305397755,3295.241542701864,4170.578240771764
64,1753.6693802147836,2010.1910310806147,2224.3244889258813,2395.907346880773,2546.6615237824562,2690.147993260115,2966.929901134818,3281.8774234150105,3604.295661706489,4116.97354798108
65,4015.455515411655,4387.97097398716,4488.342061401809,4597.4854186514785,4691.124298983436,5007.334025594627,5595.280110816208,6241.163978203968,6731.3910575889295,7126.143200164836
66,1629.3139643063903,1796.1942599466947,1907.7714706366519,1991.88209900177,2064.502078027289,2172.9118461427483,2483.5755386501983,2857.241282365714,3212.041090746998,3638.420477308164
67,2355.511361481775,2761.0528489026146,2967.0889916026576,3102.129040141235,3273.8258257246025,3639.2345062084723,4371.73723439666,4795.923096693731,5269.300614737694,6504.464116425169
68,2181.8931219716087,2542.0104648822703,2845.33337461492,3050.9350279424743,3178.3596761459507,3366.352152576745,3645.873647383005,3923.169806647368,4202.691301453628,4679.880644611979
69,2264.242647053097,2627.051117984411,2912.593379563244,3108.874475902211,3283.268672212905,3572.0043960734442,4178.139115005924,4725.000058416993,5195.685243010797,5973.2543639440955
70,2618.4293504470083,2806.8776199131958,2910.839485105909,2979.1890789034387,3047.0749712505103,3169.863115331825,3448.362206476982,3783.7110954483055,4048.2991430797197,4446.433208443076
71,1938.9283811094242,2214.6924466519868,2428.855351223812,2580.4116351790217,2690.274859151861,2866.9006036109413,3177.7887261161436,3442.693827483234,3661.7499689983283,4027.8713413837136
72,764.5163037590727,847.8767197486729,909.9501679124687,951.8741198136713,996.0459321850287,1058.8235294117646,1260.9684757881053,1487.0003249918752,1672.5977683891235,1916.910410573069
73,3511.821584478966,3825.389975116676,4076.950597536695,4284.311633555749,4487.020081532594,4718.125359973946,5264.563803827637,5961.6498398065805,6662.506076440418,7677.492222958436
74,1254.5533455710158,1455.2956224900058,1585.898341729086,1685.7255407616751,1770.122037104685,1859.7002721987405,2104.301243960841,2432.268089993919,2749.27026231622,3123.2143041182508
75,3190.231971111273,3600.4645760743324,3826.4140953723218,3943.3970354379076,4026.1706217153887,4354.282134887389,5248.572435277209,5945.063692783225,6424.460713306971,7165.880876878019
76,2221.802598436893,2592.1161996201267,2851.73866462719,3052.4996760644835,3244.016673988136,3463.423729777733,3929.5748385853026,4407.4192294443155,4859.980848300208,5449.148444635472
77,7436.7279394949865,7823.759673794392,8209.671987326878,8737.96662654876,9434.878016719029,10860.100549571629,12042.776585683503,12533.818500954863,13064.59985345183,14531.60876436097
78,6242.900932092784,6860.64012361884,7373.613468773444,7768.0315624162085,8215.514575569397,8775.368161235143,9879.155856713509,10768.871445561279,11597.99212808078,13239.211612248653
79,2573.2344118409524,2667.670695125113,2734.948831582456,2757.7863641413696,2775.0688212129817,2913.3284777858703,3538.583085412372,4299.62842717296,4944.634414309874,5709.383139728666
83,2084.233015887447,2325.158533536377,2459.258585812669,2491.078937200264,2516.080641861945,2738.823101575108,3586.6081778303064,4384.389844762143,5211.718980839602,6279.973634565992
86,3110.211630922772,3358.6056519755684,3535.6663401301234,3655.62120368636,3752.472682205106,3908.518426907481,4264.6629810023605,4604.100002414761,4907.054559883778,5361.029549490519
87,1282.7267569101075,1400.2593823457892,1485.3692145578339,1517.7920077814706,1556.2940747345385,1661.6681527113558,2358.758207019535,3025.451892680554,3742.806192753506,4806.679095404069
89,6613.16468200547,6889.83505617894,7054.351802163971,7157.592559238098,7260.090577052699,7445.775391934222,8100.500049206475,8832.283904654561,9369.47007410681,10059.660531021433
